longitude,latitude,ll
5.810673351898732,43.09530221351587,0
5.811347359325683,43.09441807029078,0
5.810029446842098,43.09334275155615,0
5.807659703042267,43.09282740138897,0
5.808346197306502,43.09127440622457,0
5.807465036325641,43.09077285072707,0
5.806572815873401,43.09030917802664,0
5.806611376097994,43.08970945315434,0
5.80768085007727,43.08882396280011,0
5.807262831598798,43.08708427277589,0
5.804699667499151,43.08533584306306,0
5.804739945585718,43.08474727528841,0
5.804556552714968,43.083595575045,0
5.804070063610228,43.08305392807148,0
5.804090864718143,43.08150768272142,0
5.805430819717561,43.08158825784409,0
5.806095997849656,43.08076566077691,0
5.805447571719187,43.08005162526218,0
5.804618183162214,43.07983296934233,0
5.803322400091031,43.07917545306718,0
5.802565980816494,43.07857067050773,0
5.802765792647655,43.0773203728257,0
5.801304171983375,43.07725064410091,0
5.799959532860727,43.07707690895781,0
5.799048650895912,43.07715141109917,0
5.797329517111985,43.07710302881429,0
5.796459696613456,43.07745766556398,0
5.795328481278532,43.0778339789475,0
5.794443383385614,43.07809571830835,0
5.793571343857367,43.07845145296614,0
5.792581682505238,43.07891204099779,0
5.791720925036456,43.07936248727848,0
5.790844333888847,43.07971945485201,0
5.789859028599529,43.080276360169,0
5.788907456504289,43.08006812688907,0
5.786321721149356,43.07942346272689,0
5.785464784697858,43.07996854365155,0
5.785070150732512,43.0810492508054,0
5.78408771693174,43.08160695597226,0
5.783395761362278,43.08242933083775,0
5.781835917915609,43.08265242290967,0
5.780783484215362,43.08283580171992,0
5.779928479633806,43.08348249026886,0
5.779324760272983,43.08401340908102,0
5.779014702478724,43.08481116143355,0
5.777595340282429,43.08396179166073,0
5.777927558500684,43.08335722931873,0
5.778825113774229,43.08311278797092,0
5.779540481522966,43.08258238826026,0
5.779905803475276,43.08208255521742,0
5.77929518569146,43.08174970363984,0
5.778507097398395,43.08215573229737,0
5.777460316466261,43.08219873821659,0
5.77729435986492,43.08157797109102,0
5.777345408090946,43.08148960822333,0
5.778681983313245,43.08083537200695,0
5.779062520863856,43.08046911264692,0
5.778462459401476,43.08031192640832,0
5.778101136678795,43.08013419114608,0
5.778362194004332,43.08048629177934,0
5.777636618275932,43.08008938009571,0
5.777592789975323,43.07955724486091,0
5.777490268525134,43.07903525784995,0
5.777847497725634,43.07788768474292,0
5.778297175186462,43.07729838086949,0
5.778187082824255,43.07656264804362,0
5.777942395086444,43.07589654725795,0
5.777703049475214,43.07528486130677,0
5.777538270536899,43.0747196984929,0
5.777990850634538,43.07410419356665,0
5.778636984366436,43.07386358757478,0
5.779828553983572,43.07376753774056,0
5.77952554351064,43.07327295401588,0
5.779340557726789,43.07249241275646,0
5.778528004045849,43.07106567679847,0
5.7784636718225,43.06999004504385,0
5.779888622896157,43.06947386384572,0
5.781769224595264,43.07012473101575,0
5.783190707498848,43.07054694221052,0
5.783752598062906,43.07153232175136,0
5.784187699611277,43.07212127564522,0
5.784868558390432,43.07151016697129,0
5.785893289964208,43.0714955384506,0
5.787336366610367,43.07109995058194,0
5.788199000720291,43.06994117160372,0
5.788593464108804,43.06883786190942,0
5.789739533967639,43.06853291569133,0
5.791367031315629,43.0683976957159,0
5.793334664685885,43.06811004763516,0
5.794857051637168,43.06791751739144,0
5.795542894035961,43.06812684585447,0
5.795485610520769,43.06920455708114,0
5.794817830978387,43.06959214256626,0
5.796227954708931,43.06920759674166,0
5.797696817764317,43.06868913891589,0
5.799418835108576,43.06858375507789,0
5.800884836081172,43.06842828805116,0
5.801573535465314,43.06823057127249,0
5.802669774296605,43.06780739676041,0
5.803003349128561,43.06731770221897,0
5.803802103661758,43.06658575889069,0
5.805519420887821,43.06676491018337,0
5.806712398878496,43.0673241527112,0
5.807426673657979,43.06659631855737,0
5.807285336686572,43.06598367444222,0
5.807262697086877,43.06577332497309,0
5.807207802990469,43.06524303217521,0
5.807839036502989,43.06524895364382,0
5.809018638709502,43.06568077519006,0
5.80972568786083,43.06567602621448,0
5.810564679782746,43.06509031954697,0
5.81183897283956,43.06424479733963,0
5.813409417388884,43.0640109783316,0
5.814283264930891,43.06382550552527,0
5.815486996864441,43.06353148506469,0
5.815908863329582,43.06354608307387,0
5.81637186361883,43.06347457976926,0
5.816727562663068,43.06281155148316,0
5.816695131477012,43.06201739432836,0
5.816664704322276,43.06187340442175,0
5.816727860507099,43.06122764222773,0
5.817566658432016,43.06039369696437,0
5.819290288585062,43.05969973634325,0
5.819728117092651,43.05903649354222,0
5.818992649922905,43.05841556549412,0
5.81819295969253,43.05786239899014,0
5.818190354813697,43.05712931639603,0
5.819142644352122,43.05729280044098,0
5.819633356927096,43.05725354279662,0
5.820275867800982,43.05718773341896,0
5.820737219446828,43.0564142258428,0
5.820769278057414,43.0552344668309,0
5.821278143105932,43.05467058533648,0
5.82157792881449,43.05395587471409,0
5.821801320252797,43.05359212414458,0
5.822102655703169,43.05351078311389,0
5.823731421720488,43.05326467676198,0
5.824279611494623,43.05321662023393,0
5.824748502247347,43.05317496002443,0
5.825155015724848,43.05300600839075,0
5.826387426907854,43.05247521003384,0
5.827088516833367,43.05167536546929,0
5.827613637924518,43.05013703122993,0
5.829016370822934,43.04969096968085,0
5.83072635686518,43.04909070486836,0
5.833284461967665,43.04930372154328,0
5.83476413775686,43.04961674013848,0
5.835991500823841,43.04996395446218,0
5.836874872425408,43.04943291722883,0
5.838078733880012,43.04912094683863,0
5.838731556538424,43.0488582619848,0
5.839743844883232,43.04851807777246,0
5.839923836851821,43.04834703118302,0
5.84167023492058,43.0479853630105,0
5.842749847237285,43.04809345496462,0
5.843088687880469,43.04799776393183,0
5.844467813506428,43.04773459918952,0
5.844206058521442,43.04653995255503,0
5.845237081629571,43.04707428770468,0
5.846486563466966,43.04858075957425,0
5.845788357247406,43.04835325790508,0
5.846473990777177,43.04899202879988,0
5.84788219077071,43.04933487700591,0
5.850629494896424,43.04873215292006,0
5.852788354355745,43.04841143186476,0
5.853304797295598,43.04805425110341,0
5.854660930702728,43.04743570269043,0
5.856282224067851,43.0475894098985,0
5.857182816146862,43.04713640012437,0
5.857997295488852,43.04630955629685,0
5.859060667154495,43.04567687513751,0
5.8597586472949,43.04622737802222,0
5.859281433267364,43.04765814115538,0
5.860117150898123,43.04831985192407,0
5.861570223327584,43.04997080728101,0
5.862617767870453,43.05146077558513,0
5.862641079534871,43.05317647314294,0
5.863041562638891,43.05539075687602,0
5.863425871550905,43.05622423155175,0
5.863677892870499,43.057130004271,0
5.863829016604305,43.05838121287663,0
5.865384430802065,43.05964470800993,0
5.866259720398728,43.0604858010156,0
5.867484985513696,43.06174200377792,0
5.868127087113346,43.0623927296386,0
5.869217599232933,43.06341762603179,0
5.869979025577368,43.06479476181775,0
5.8710764991595,43.06534450256396,0
5.872348661619656,43.0655063599873,0
5.872937796170518,43.06637037113073,0
5.872638085742983,43.06764455823726,0
5.872233301831534,43.0681983041987,0
5.872130558419415,43.06875925683871,0
5.873579371929358,43.06947196808036,0
5.874297254763416,43.06904133467562,0
5.875255719767361,43.06867513589364,0
5.876389440551213,43.06897136830349,0
5.878391349854761,43.07036154529077,0
5.879501577348821,43.0710137271298,0
5.878784391387342,43.07042419264691,0
5.878469822352961,43.07003583183592,0
5.880143578092127,43.07207856883838,0
5.882041247498742,43.07263938860749,0
5.883499820368645,43.07235788824361,0
5.884592119138919,43.07369666540976,0
5.885119698210208,43.07479704434938,0
5.886498133154676,43.07644478780301,0
5.887663322453422,43.0777184846726,0
5.889753563918376,43.07839494513488,0
5.892199432749326,43.07830217209421,0
5.894109037394298,43.07839261090643,0
5.895236773304912,43.07805394846584,0
5.8979885242246,43.07765613459442,0
5.898602578238956,43.07528650609478,0
5.899029662308665,43.0744166646986,0
5.902758387783869,43.07364439688747,0
5.905085738573217,43.07333776843669,0
5.908463780612849,43.06917475331694,0
5.910884131498921,43.06648367469159,0
5.912847362077047,43.06668274967811,0
5.915492558904045,43.06781872686204,0
5.917633665030103,43.06814212579963,0
5.921518592024064,43.06874256221434,0
5.923392505220959,43.06932110750835,0
5.925378516956386,43.07014780537667,0
5.927664348871375,43.07140277779474,0
5.929972766546248,43.0719656051225,0
5.932838450312332,43.07174600278962,0
5.93486674372164,43.07148973377865,0
5.936571375500252,43.07132203112045,0
5.938388104460062,43.07072063768597,0
5.938633579322019,43.07057266147587,0
5.94023613092336,43.06944227981325,0
5.942005106818287,43.06846847320168,0
5.94346588237906,43.0675769505268,0
5.944494245415067,43.06700800389666,0
5.946280996561684,43.06787577193847,0
5.947261181722401,43.0686473564144,0
5.948887554538103,43.07005590534956,0
5.951036270581856,43.07223239806879,0
5.952508491096014,43.07337407750767,0
5.95240750209711,43.07417318533722,0
5.951790872705383,43.07581682642245,0
5.95132741791252,43.07723040262655,0
5.94988666629559,43.07842261378431,0
5.948487197816847,43.07964252098792,0
5.946093789956306,43.0816929785235,0
5.943651925391196,43.08316468493511,0
5.941316088702385,43.0839788665259,0
5.940407387548641,43.08432393758454,0
5.93771350973618,43.08481055986604,0
5.935933823885131,43.08494967942414,0
5.934302714657747,43.08502217884248,0
5.923456257837385,43.08110015282156,0
5.922672421950567,43.08263602198909,0
5.922468191089565,43.08453619162334,0
5.919982088778008,43.08584478535872,0
5.919742433289015,43.08581010634898,0
5.918401258994612,43.08607643633602,0
5.916376912516026,43.0860700655673,0
5.914356707837483,43.08624988733956,0
5.913902555250605,43.08600147947126,0
5.913107477061859,43.08406836600727,0
5.912009579133528,43.08279893191769,0
5.911788942229681,43.08258249161628,0
5.904887232196061,43.08231799456738,0
5.908952824385967,43.08097250055518,0
5.90718110998292,43.08057052030703,0
5.902634772065967,43.0823610747584,0
5.899504577870623,43.08244951030672,0
5.898317867602709,43.08122155151258,0
5.895769806984008,43.08147108822611,0
5.895092930953762,43.08327135186796,0
5.896456542815949,43.084724544205,0
5.896780569286124,43.08565388701117,0
5.898025787575765,43.08737756923157,0
5.899435329776424,43.08888443927128,0
5.900690107108702,43.09081451604329,0
5.902028400090275,43.09223651909132,0
5.90551713070977,43.09325277948589,0
5.912450545921693,43.09409946955874,0
5.912997110881424,43.0950775071711,0
5.907823299152502,43.09650985009029,0
5.911000949847656,43.10050495444716,0
5.910310520463352,43.10147010433425,0
5.90765185252113,43.1026866991612,0
5.905773011713816,43.10345727538934,0
5.904285488431585,43.10400955347373,0
5.903538805393744,43.10427503320596,0
5.902283306688625,43.10474509565042,0
5.900781060241207,43.10529091301613,0
5.89889266876116,43.10548204768817,0
5.897082379664653,43.1054821817161,0
5.894898551038079,43.1048044224977,0
5.891989004051659,43.10470031671515,0
5.887479892937146,43.10449159141241,0
5.882740244135134,43.10443517569252,0
5.883647756956405,43.10589349975939,0
5.884947716790543,43.10673472406211,0
5.885314491978024,43.10676226350816,0
5.888042817192336,43.10727861285069,0
5.886840639206977,43.10798742317584,0
5.885797491197904,43.10836641441022,0
5.884456276668447,43.10885366588403,0
5.888541583165699,43.1088741279922,0
5.89124093895661,43.1085870056126,0
5.893343879014601,43.10782749802318,0
5.894706091309605,43.10865866727796,0
5.893952156721046,43.10893252120182,0
5.892444258126557,43.10948020745961,0
5.888056948989648,43.1116848009722,0
5.88608187227563,43.11307938513108,0
5.884631908244029,43.11410250287371,0
5.887834348625267,43.11720022904555,0
5.889680927284289,43.11656107543318,0
5.893289126426398,43.1154067805405,0
5.895985798141588,43.11495323972299,0
5.897371674086351,43.11445245837965,0
5.897679658325923,43.11434116692418,0
5.899681649927759,43.11361784007949,0
5.90168358420623,43.11289372461716,0
5.904645302616551,43.11285144575162,0
5.905825340631134,43.11294737332634,0
5.907732861621778,43.1133133977775,0
5.90909813059837,43.113703662166,0
5.910488879641038,43.1134702804724,0
5.911897268172117,43.11490657553704,0
5.913177160684711,43.1164584104159,0
5.910062080658543,43.11839245575656,0
5.912437394961052,43.1212441866407,0
5.9153136437414,43.12020083865304,0
5.915534481972742,43.11845654424701,0
5.916038711650193,43.11827444445912,0
5.920329362993093,43.11589215724055,0
5.920568229668253,43.12318977153101,0
5.924786159890867,43.12146130204507,0
5.924850519026808,43.12122373744762,0
5.925236529966281,43.11913582126418,0
5.927241647115437,43.1173321540462,0
5.928600952063738,43.11683350399711,0
5.928727995472811,43.11510481453424,0
5.931613766894954,43.11533046268426,0
5.930244002898206,43.11329550744097,0
5.929694839926869,43.11124921254081,0
5.927781861448604,43.10752609510067,0
5.926829538013494,43.1061277053994,0
5.926101841448588,43.10505910394658,0
5.925052538655034,43.10264527528094,0
5.926166987969925,43.10224492625031,0
5.928200004693814,43.1025855313295,0
5.92871898800534,43.10275367664671,0
5.933484840229224,43.10374134952393,0
5.937447746528479,43.1066033629719,0
5.941328357878359,43.10700001017947,0
5.946138225023672,43.10549237396842,0
5.950593693213722,43.10592329120122,0
5.955196010574195,43.10566169508819,0
5.95744275668701,43.10594592016637,0
5.958553916583005,43.10699248298104,0
5.962896654201877,43.10653016954068,0
5.966177860196826,43.10511287186557,0
5.972060466934915,43.10450252791597,0
5.973640323385956,43.10568152620001,0
5.9731885905977,43.10694529182182,0
5.979501635927118,43.10663309937888,0
5.981555248381447,43.10576769177892,0
5.983486212472631,43.10529388054817,0
5.985584300337155,43.10521729775464,0
5.987634991574016,43.10510288835702,0
5.988305508642764,43.10505508855972,0
5.990235441635921,43.10462500218755,0
5.991495251634502,43.10447679716259,0
5.993886708886889,43.1049523025946,0
6.000828233110733,43.1042893558508,0
6.004135646740425,43.10399394992636,0
6.00719181456006,43.10354845323871,0
6.012140509345256,43.1028353297948,0
6.014589408787407,43.09890633439335,0
6.019458655931058,43.09685384982623,0
6.023347962265271,43.09482179102939,0
6.023700154444951,43.09349481395338,0
6.024948789682576,43.09244664283872,0
6.022556218945365,43.09031510131943,0
6.021528141263839,43.08902417431739,0
6.019914807411785,43.08700339374577,0
6.018409449147704,43.08454629397907,0
6.017203989223463,43.08247984946979,0
6.019769021882578,43.08093986836856,0
6.020746137227054,43.08049617566777,0
6.021708857368919,43.07974279401231,0
6.023488432078272,43.07915101439401,0
6.024974963582183,43.07873136451759,0
6.027137871787282,43.0788856689412,0
6.030092455898592,43.07834597853002,0
6.031872453404863,43.07803287435028,0
6.032606812754214,43.07801028075816,0
6.036736089742893,43.07809954138871,0
6.039131744983337,43.07837635107341,0
6.040345393102939,43.07839716710453,0
6.042441971661424,43.07833111562268,0
6.043310514164242,43.07848203867453,0
6.045406666120831,43.07889440035176,0
6.047305671958732,43.07935052254511,0
6.048198684612616,43.07926228865823,0
6.055096961650708,43.07993957154075,0
6.060095095861977,43.08314584155417,0
6.067724307277953,43.08323985578039,0
6.073154514198713,43.08330621873155,0
6.079237054383,43.08563974282576,0
6.081422313064668,43.08741461328265,0
6.085906805346668,43.08839006924327,0
6.087517429227873,43.08788378282463,0
6.088222932030152,43.08762948696363,0
6.091599194134885,43.08606350490813,0
6.091953432097588,43.08594146839896,0
6.095678531171571,43.08466451640037,0
6.097099453683484,43.08417812452564,0
6.097458039518249,43.08406290934651,0
6.103233875947822,43.08292040564446,0
6.1071441275928,43.08354396018399,0
6.109724466518729,43.08375955044205,0
6.111003486593701,43.08334082751468,0
6.114029802687044,43.08350502543424,0
6.115250165042014,43.08331324856604,0
6.118938377580352,43.08243471164219,0
6.122547298239168,43.08142172726239,0
6.123474752529614,43.08112064075148,0
6.12591602343908,43.07977277675591,0
6.128882138296308,43.07822407016842,0
6.128590087905717,43.07667701143007,0
6.128609803603011,43.07410121618077,0
6.129133281777799,43.07276287239251,0
6.130536254146919,43.06623831070704,0
6.132471586313484,43.05674689384757,0
6.132749537027848,43.05584163518403,0
6.132399140436426,43.05497595119051,0
6.132405841253408,43.05379083325373,0
6.132278342830889,43.05247324699716,0
6.131829849247136,43.05128952799147,0
6.131386770082379,43.05012004029321,0
6.13052957811651,43.04874499604368,0
6.130011937278336,43.04819217767953,0
6.129302055522179,43.04698252608986,0
6.128376858182339,43.04444114421779,0
6.126862267249067,43.04219050247353,0
6.125065606579647,43.04181522276488,0
6.123556576177871,43.04151454980667,0
6.120417065661792,43.04031181073675,0
6.117771608382034,43.04026748589391,0
6.117620403435371,43.04032087991605,0
6.116187553121472,43.0404986613523,0
6.114105382782087,43.04059892049767,0
6.112527332087909,43.04036261712358,0
6.110396129858396,43.04036276781427,0
6.104410530284808,43.04193652959484,0
6.102938915676674,43.04199788843097,0
6.100888639412889,43.04227307595598,0
6.099622226123813,43.04257846519124,0
6.098796304128397,43.04272302175802,0
6.098263800395129,43.04276054758928,0
6.096341222799644,43.04268137700856,0
6.094108809048906,43.04241280676779,0
6.09274100944091,43.04229828696499,0
6.087692767225414,43.03979967220027,0
6.095267517627471,43.03217358913976,0
6.096190492404119,43.02834074375858,0
6.097630397798097,43.02708880151254,0
6.099311076428804,43.0274049763341,0
6.102010636479225,43.02804854729853,0
6.103376493841597,43.02755162644513,0
6.104939563300822,43.02849745042654,0
6.105185670205458,43.02980711590612,0
6.104554294937989,43.03098725772472,0
6.106277838795924,43.03129964355613,0
6.108673324771266,43.03081840231602,0
6.110241763532693,43.03214254814088,0
6.111575912477134,43.03299044803347,0
6.112572130885681,43.03367119435584,0
6.113666294985625,43.0348959476314,0
6.115197955191592,43.03466414366405,0
6.115493487455113,43.03456235943325,0
6.116938575467746,43.03360366467639,0
6.11755282979159,43.03322589054064,0
6.119249335045649,43.03275921137617,0
6.12245970010698,43.03143285450808,0
6.129465736422313,43.03502514430317,0
6.13121215189355,43.03659219593325,0
6.132438862188973,43.03679189716111,0
6.133104235469926,43.03660403861018,0
6.134541328092928,43.03595930923726,0
6.135004461264422,43.03579924804435,0
6.13533600552093,43.03551603625465,0
6.136115171253165,43.03371153318889,0
6.136696493071348,43.0331191055618,0
6.136639971131119,43.03110798204364,0
6.137341472086084,43.03005154717191,0
6.139846780143474,43.02913645147419,0
6.141282311819345,43.02893098574322,0
6.142593249887504,43.028439087727,0
6.144183791122345,43.02783415641329,0
6.145472862635297,43.02750647205281,0
6.145617830219933,43.02745161158089,0
6.146953927339016,43.02696899592545,0
6.147813384792462,43.02606275284481,0
6.150098585466932,43.02618740471595,0
6.152532798706609,43.0265906409286,0
6.154172158476523,43.02793339619143,0
6.155696644960194,43.02722020226059,0
6.157942657280202,43.02639473138278,0
6.159979750354068,43.02781737405887,0
6.161309027978081,43.02885836542852,0
6.161760669152701,43.0290359415399,0
6.163424535909055,43.02998275999224,0
6.164189282916055,43.03040181606683,0
6.168593374198437,43.03148161345986,0
6.170210548390037,43.03217379995392,0
6.172703800753623,43.03211718296191,0
6.175558245855967,43.03282631938922,0
6.176446746465794,43.03356105284513,0
6.175358359320224,43.03395825831296,0
6.173016083469429,43.03480528416507,0
6.167846527968477,43.03547204302411,0
6.165009584016641,43.0343500626233,0
6.161800658683847,43.03508755560733,0
6.159139859777801,43.03537948034229,0
6.155493231443423,43.03671354474184,0
6.153315861404833,43.03785097134933,0
6.153162366247349,43.0389347609643,0
6.153033462783886,43.03984605566782,0
6.153133939182127,43.04120678957106,0
6.152927036028637,43.04163476817573,0
6.152248336454296,43.04330402685127,0
6.151689893325916,43.04512965418621,0
6.151365208001849,43.04634269875464,0
6.151605551917038,43.04885114336179,0
6.151008659856401,43.0498199536506,0
6.150645949498392,43.05128531838572,0
6.150587875943428,43.05169054202764,0
6.150591262572065,43.05382556932322,0
6.150740452100956,43.05495173064517,0
6.150739302290149,43.0571460334689,0
6.15194491466708,43.06228266015629,0
6.152503199360975,43.06552299573998,0
6.153190134411338,43.06791801039375,0
6.153569789311215,43.07025758731064,0
6.153415007725426,43.07144636084765,0
6.159567073888987,43.08405599704254,0
6.160486292413006,43.08608469064707,0
6.16497597063836,43.0925537159021,0
6.169532885551432,43.09563847821696,0
6.171253118521742,43.09910323656978,0
6.173631215057876,43.10160447285473,0
6.176800280719165,43.10381597250577,0
6.177725045475418,43.10468166030785,0
6.181422517376472,43.10718143127715,0
6.183667240286901,43.10852712106616,0
6.186174699364253,43.10929474847883,0
6.18947297627912,43.10977254115603,0
6.193828691375744,43.11130838229531,0
6.198582739328408,43.11390334482545,0
6.200562381789407,43.11438266700752,0
6.204519575657594,43.11437808719158,0
6.205971021075749,43.11456900518186,0
6.213886910535669,43.11504092561156,0
6.226812336467114,43.11415710069276,0
6.234857151077648,43.11337523751769,0
6.240399105670644,43.11375244557974,0
6.244095221168429,43.1143251379812,0
6.245416196599369,43.11480484655976,0
6.255983985959784,43.11816073254885,0
6.262058725388529,43.11930746341213,0
6.26681960435193,43.12190086480646,0
6.272493781010762,43.1215063646498,0
6.281551743462879,43.11982743074233,0
6.284996659310382,43.11858072716682,0
6.286209276263712,43.11551595489108,0
6.286729963719044,43.11435751443179,0
6.292319927924506,43.10911846729783,0
6.294574068685055,43.10902272551679,0
6.296222300477226,43.10846741951482,0
6.297393886050782,43.10826687046477,0
6.302513198183329,43.10757363834066,0
6.305186187787067,43.10757981815394,0
6.307046018536433,43.10786864509712,0
6.319499989080708,43.10541197998544,0
6.321276137604106,43.10471571846291,0
6.321567495719799,43.10270338128461,0
6.323095506573687,43.0928050876178,0
6.324540594783161,43.09106777230851,0
6.32823022721746,43.08970996101652,0
6.329658356255887,43.0894145963119,0
6.332431168309752,43.08911965648593,0
6.334271482975349,43.0894033057498,0
6.338818741463122,43.08918277737567,0
6.347485288327716,43.08869231450808,0
6.352554195124478,43.08759331079686,0
6.359753492756721,43.08726566819797,0
6.361658614709835,43.08695088462352,0
6.365485492778531,43.08864598285403,0
6.368701616695834,43.09019952208946,0
6.369580352463284,43.09607221168299,0
6.367314206813653,43.10659296099807,0
6.362845389615264,43.11169381567143,0
6.3622386288149,43.11618159574392,0
6.363097644257638,43.11896206832804,0
6.366725648318012,43.12421025498321,0
6.368432772866035,43.12667980392632,0
6.36992665645135,43.1288407125103,0
6.370566917857223,43.12976678634481,0
6.370157103796837,43.13224180569561,0
6.370189515245821,43.13610761544992,0
6.3771808548578,43.13778960592396,0
6.380999830816309,43.13870677784905,0
6.384818876670009,43.1396237305265,0
6.385459621685595,43.14054965571834,0
6.414367316451828,43.14926684678808,0
6.421114132141296,43.14987616821787,0
6.426846288702688,43.15047414718831,0
6.434677166721182,43.14952368502559,0
6.446766153653323,43.14932143821441,0
6.449753350375684,43.15208884662822,0
6.456372232200771,43.15850091727495,0
6.462930522233574,43.1588363196715,0
6.468219025652582,43.15879812430811,0
6.471383311399748,43.1572443854043,0
6.473498681886345,43.15570869066217,0
6.482811009892142,43.15536230434001,0
6.504032139639713,43.15376237328047,0
6.51080318779022,43.1543474317376,0
6.513363301238995,43.1565022736761,0
6.518472473637029,43.15926558654275,0
6.525308973410917,43.16373060734488,0
6.52888468257248,43.16509040799075,0
6.532243234983602,43.16537103940274,0
6.538884385860491,43.16645149502407,0
6.541017422849249,43.16798925782204,0
6.548190377309009,43.18437574754507,0
6.552886078945894,43.18806744500785,0
6.562006744220486,43.18663945476017,0
6.567039270057782,43.1870499568006,0
6.571017178483498,43.18746972114494,0
6.583350289510339,43.18450339942302,0
6.586322911767426,43.1841829545852,0
6.589504918148572,43.18416857323974,0
6.594414407692155,43.18354059787284,0
6.605143642603377,43.17760080233158,0
6.606619005516297,43.17435159054966,0
6.608078556232524,43.17264071778858,0
6.610324585376414,43.17137414713329,0
6.611410420244354,43.16855057800987,0
6.618856386812036,43.16235377675622,0
6.622426785731013,43.16190404161035,0
6.626986078262167,43.16452580148043,0
6.631862293234791,43.16211568721454,0
6.635247057063589,43.16961322336854,0
6.641531368698004,43.17199583406831,0
6.652929525687914,43.16978797027648,0
6.650431302971558,43.17812262392154,0
6.646774526085602,43.18888718801301,0
6.652566203944963,43.19477388795006,0
6.661267384547356,43.19363344541248,0
6.668560408573825,43.19494372596761,0
6.685294775388348,43.20021377024798,0
6.668797117282739,43.21506767500885,0
6.664814923087263,43.21857821659178,0
6.666046068103537,43.22957749895558,0
6.66833055705129,43.23681312119643,0
6.677633825296745,43.24481749703769,0
6.690854673500155,43.25465489467521,0
6.687824585738613,43.27266945800445,0
6.668337182722082,43.27251859245065,0
6.66239890487569,43.26932686738192,0
6.652031123623812,43.27311791696855,0
6.645049797444836,43.27770895666699,0
6.630690089499794,43.27162955486237,0
6.629193173591165,43.26948908167389,0
6.614786226489997,43.26740980467926,0
6.595647509486689,43.27179156909384,0
6.590513918881538,43.2750352427198,0
6.592045604210288,43.28120168430337,0
6.595684476418004,43.28517612342517,0
6.603124317346709,43.2865057643494,0
6.607959988923174,43.28810447489877,0
6.614644426244471,43.29103288496909,0
6.618347418963748,43.29235836360996,0
6.621665467679612,43.2931440898987,0
6.628298105986312,43.29605036843768,0
6.635784607924833,43.30140594858599,0
6.638018346863889,43.30327496852573,0
6.657583848053051,43.31146851937213,0
6.66912495885393,43.32537210086106,0
6.675298304289035,43.33418937171442,0
6.683469477312903,43.34004513584143,0
6.702523059539782,43.33964428756785,0
6.709498721133677,43.34524288550743,0
6.715192024205622,43.3475573830299,0
6.721676508061396,43.3480934296337,0
6.727805771837019,43.35247691642543,0
6.729502522187181,43.35924887565654,0
6.731988619471998,43.36424104643066,0
6.734119237441472,43.37308410151762,0
6.735405843782198,43.37927032533393,0
6.735010036949809,43.38015739875678,0
6.735076011028689,43.38605521425068,0
6.741428590623029,43.40960979113697,0
6.746792500364542,43.4172449509622,0
6.753707215979854,43.41838285058364,0
6.760192244629217,43.41745874508289,0
6.767072681647209,43.41564711191713,0
6.786057265635246,43.40786205470862,0
6.796589312210748,43.40543317626834,0
6.803584839944216,43.4139418427522,0
6.812522657308994,43.41506323464298,0
6.823889810946699,43.41380766766269,0
6.829190027114757,43.41554164177995,0
6.83326336821132,43.41698883461044,0
6.845403880647125,43.41543220746414,0
6.846618311846888,43.4142441354914,0
